2:50 PM,3,MH-PRO-P,20 bldg,OUT,14
3:05 PM,2,MH-SL1,20 bldg,OUT,15
3:05 PM,7,MH-SHELL,20 bldg,OUT,15
3:05 PM,10,MH-SL1,20 bldg,OUT,15
3:10 PM,1,SL1-MH,8 bldg,IN,15
3:10 PM,5,SHELL-MH,8 bldg,IN,15
3:10 PM,6,MH-SHELL-SM,3 wsq,OUT,15
3:10 PM,8,MH-G4,8 bldg,OUT,15
3:15 PM,4,MH-PRO-P,8 bldg,OUT,15
3:15 PM,14,MH-G4,3 wsq,OUT,15
3:20 PM,3,PRO-P-MH,20 bldg,IN,15
3:20 PM,12,MH-PRO-P,20 bldg,OUT,15
3:35 PM,2,SL1-MH,20 bldg,IN,15
3:35 PM,7,SHELL-MH,20 bldg,IN,15
3:35 PM,10,SL1-MH,20 bldg,IN,15
3:40 PM,6,SHELL-MH,3 wsq,IN,15
3:40 PM,8,G4-MH,8 bldg,IN,15
3:40 PM,1,MH-SL1,8 bldg,OUT,15
3:40 PM,5,MH-SHELL-SM,8 bldg,OUT,15
3:45 PM,14,G4-MH,3 wsq,IN,15
3:55 PM,4,PRO-P-MH,8 bldg,IN,15
4:05 PM,7,MH-SHELL,20 bldg,OUT,16
4:05 PM,10,MH-SL1,20 bldg,OUT,16
4:10 PM,1,SL1-MH,8 bldg,IN,16
4:10 PM,5,SHELL-MH,8 bldg,IN,16
4:10 PM,12,PRO-P-MH,20 bldg,IN,16
4:10 PM,2,MH-SL1,20 bldg,OUT,16
4:10 PM,3,MH-PRO-P,20 bldg,OUT,16
4:10 PM,6,MH-SHELL-SM,3 wsq,OUT,16
4:10 PM,8,MH-G4,8 bldg,OUT,16
4:10 PM,9,MH-G4,20 bldg,OUT,16
4:15 PM,14,MH-G4,3 wsq,OUT,16
4:25 PM,4,MH-PRO-P,8 bldg,OUT,16
4:35 PM,7,SHELL-MH,20 bldg,IN,16
4:35 PM,10,SL1-MH,20 bldg,IN,16
4:40 PM,2,SL1-MH,20 bldg,IN,16
4:40 PM,3,PRO-P-MH,20 bldg,IN,16
4:40 PM,6,SHELL-MH,3 wsq,IN,16
4:40 PM,8,G4-MH,8 bldg,IN,16
4:40 PM,9,G4-MH,20 bldg,IN,16
4:40 PM,1,MH-SL1,8 bldg,OUT,16
4:40 PM,5,MH-SHELL-SM,8 bldg,OUT,16
4:40 PM,12,MH-PRO-P,20 bldg,OUT,16
4:45 PM,14,G4-MH,3 wsq,IN,16
5:05 PM,4,PRO-P-MH,8 bldg,IN,17
5:05 PM,7,MH-SHELL,20 bldg,OUT,17
5:10 PM,1,SL1-MH,8 bldg,IN,17
5:10 PM,12,PRO-P-MH,20 bldg,IN,17
5:10 PM,2,MH-SL1,20 bldg,OUT,17
5:10 PM,3,MH-PRO-P,20 bldg,OUT,17
5:10 PM,6,MH-SHELL-SM,3 wsq,OUT,17
5:10 PM,8,MH-G4,8 bldg,OUT,17
5:10 PM,9,MH-SM,20 bldg,OUT,17
5:10 PM,10,MH-SL1,20 bldg,OUT,17
5:15 PM,14,MH-G4,3 wsq,OUT,17
5:20 PM,5,SHELL-MH,8 bldg,IN,17
5:35 PM,7,SHELL-MH,20 bldg,IN,17
5:40 PM,2,SL1-MH,20 bldg,IN,17
5:40 PM,8,G4-MH,8 bldg,IN,17
5:40 PM,9,SHELL-MH,20 bldg,IN,17
5:40 PM,10,SL1-MH,20 bldg,IN,17
5:40 PM,1,MH-SL1,8 bldg,OUT,17
5:45 PM,14,G4-MH,3 wsq,IN,17
5:50 PM,3,PRO-P-MH,20 bldg,IN,17
5:50 PM,6,SHELL-MH,3 wsq,IN,17
5:50 PM,5,MH-SHELL-SM,8 bldg,OUT,17
5:50 PM,12,MH-PRO-P,20 bldg,OUT,17
6:05 PM,4,MH-PRO-P,8 bldg,OUT,18
6:05 PM,7,MH-SHELL,20 bldg,OUT,18
6:10 PM,1,SL1-MH,8 bldg,IN,18
6:10 PM,2,MH-SL1,20 bldg,OUT,18
6:10 PM,8,MH-G4,8 bldg,OUT,18
6:10 PM,10,MH-SL1,20 bldg,OUT,18
6:15 PM,14,MH-G4,3 wsq,OUT,18
6:20 PM,6,MH-SHELL-SM,3 wsq,OUT,18
6:20 PM,9,MH-SM,20 bldg,OUT,18
6:30 PM,5,SHELL-MH,8 bldg,IN,18
6:35 PM,7,SHELL-MH,20 bldg,IN,18
6:40 PM,2,SL1-MH,20 bldg,IN,18
6:40 PM,10,SHELL-MH,20 bldg,IN,18
6:40 PM,12,PRO-P-MH,20 bldg,IN,18
6:40 PM,1,MH-SL1,8 bldg,OUT,18
6:40 PM,3,MH-SHELL- PRO-P,20 bldg,OUT,18
7:05 PM,4,PRO-P-MH,8 bldg,IN,19
7:05 PM,7,MH-SHELL,20 bldg,OUT,19
7:10 PM,9,SHELL-MH,20 bldg,IN,19
7:10 PM,5,MH-SHELL-SM,8 bldg,OUT,19
7:10 PM,10,MH-G4-PRO-P,20 bldg,OUT,19
7:10 PM,15,MH-SM,3 wsq,OUT,19
7:15 PM,8,G4-MH,8 bldg,IN,19
7:20 PM,6,SHELL-MH,3 wsq,IN,19
7:20 PM,2,MH-SL1,20 bldg,OUT,19
7:35 PM,7,SHELL-MH,20 bldg,IN,19
7:40 PM,3,PRO-P-MH,20 bldg,IN,19
7:40 PM,10,SHELL-MH,20 bldg,IN,19
7:40 PM,9,MH-G4,20 bldg,OUT,19
7:40 PM,12,MH-PRO-P,20 bldg,OUT,19
7:50 PM,2,SL1-MH,20 bldg,IN,19
8:05 PM,14,G4-MH,3 wsq,IN,20
8:05 PM,4,MH-PRO-P,8 bldg,OUT,20
8:05 PM,7,MH-SHELL,20 bldg,OUT,20
8:10 PM,5,SHELL-MH,8 bldg,IN,20
8:10 PM,9,G4-MH,20 bldg,IN,20
8:10 PM,6,MH-SHELL-SM,3 wsq,OUT,20
8:10 PM,8,MH-G4,8 bldg,OUT,20
8:10 PM,10,MH-G4,20 bldg,OUT,20
8:20 PM,12,PRO-P-MH,20 bldg,IN,20
8:20 PM,2,MH-SL1,20 bldg,OUT,20
8:20 PM,3,MH-PRO-P,20 bldg,OUT,20
8:30 PM,5,MH-SHELL-SM,8 bldg,OUT,20
8:35 PM,7,SHELL-MH,20 bldg,IN,20
8:35 PM,14,MH-G4,3 wsq,OUT,20
8:40 PM,8,G4-MH,8 bldg,IN,20
8:40 PM,10,SHELL-MH,20 bldg,IN,20
8:40 PM,9,MH-G4,20 bldg,OUT,20
8:45 PM,4,PRO-P-MH,8 bldg,IN,20
8:50 PM,2,SL1-MH,20 bldg,IN,20
8:50 PM,6,SHELL-MH,3 wsq,IN,20
9:00 PM,3,PRO-P-MH,20 bldg,IN,21
9:00 PM,12,MH-PRO-P,20 bldg,OUT,21
9:05 PM,14,G4-MH,3 wsq,IN,21
9:05 PM,7,MH-SHELL,20 bldg,OUT,21
9:10 PM,5,SHELL-MH,8 bldg,IN,21
9:10 PM,9,G4-MH,20 bldg,IN,21
9:10 PM,8,MH-G4,8 bldg,OUT,21
9:10 PM,10,MH-G4,20 bldg,OUT,21
9:15 PM,4,MH-PRO-P,8 bldg,OUT,21
9:20 PM,2,MH-SL1,20 bldg,OUT,21
9:20 PM,6,MH-SHELL-SM,3 wsq,OUT,21
9:35 PM,7,SHELL-MH,20 bldg,IN,21
9:35 PM,14,MH-G4,3 wsq,OUT,21
9:40 PM,8,G4-MH,8 bldg,IN,21
9:40 PM,12,PRO-P-MH,20 bldg,IN,21
9:40 PM,3,MH-PRO-P,20 bldg,OUT,21
